ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.536318,-0.217879,9.984126,-0.077403,-0.015477,0.83059,-4.62,-14.04,-44.04,155.8612,2.3419,4.0102,3479
-0.536318,-0.217879,9.984126,-0.065186,-0.020975,0.827536,-4.2,-13.2,-43.02,154.3342,2.2646,4.0824,3489
-0.481249,-0.196331,9.955395,-0.049914,-0.002038,0.820206,-4.2,-13.2,-43.02,154.3342,2.2646,4.0824,3499
-0.605751,-0.208302,9.878778,-0.034643,0.019342,0.814097,-4.02,-12.9,-42.72,154.3342,2.2646,4.0824,3510
-0.553077,-0.189148,9.670476,-0.027923,0.012012,0.808599,-4.02,-12.9,-42.72,154.3342,2.2646,4.0824,3519
-0.703917,-0.150839,9.579494,-0.03953,0.012623,0.806767,-4.2,-12.78,-42.96,154.2262,2.2765,4.1337,3529
-0.684763,-0.22985,9.658504,-0.059077,0.002849,0.803102,-4.2,-12.78,-42.96,154.2262,2.2765,4.1337,3539
-0.684763,-0.22985,9.658504,-0.071295,-0.016699,0.803712,-4.08,-12.12,-43.08,154.2262,2.2765,4.1337,3550
-0.730254,-0.270553,9.960183,-0.071906,-0.029527,0.801269,-4.08,-12.12,-43.08,154.2262,2.2765,4.1337,3560
-0.574626,-0.301679,10.130177,-0.061521,-0.02464,0.796993,-3.72,-12.06,-43.32,152.3082,2.2261,4.2308,3569
-0.498009,-0.227456,9.972155,-0.043806,-0.002038,0.78783,-3.72,-12.06,-43.32,152.3082,2.2261,4.2308,3579
-0.466884,-0.167599,9.680053,-0.028534,0.000406,0.781721,-4.02,-12.9,-43.62,152.3082,2.2261,4.2308,3590
-0.466884,-0.167599,9.680053,-0.028534,0.000406,0.781721,-4.02,-12.9,-43.62,152.3082,2.2261,4.2308,3599
-0.52674,-0.179571,9.680053,-0.026091,-0.000816,0.779278,-3.6,-13.02,-43.26,153.8841,2.2355,4.2593,3609
-0.603357,-0.191542,9.811738,-0.030367,-0.002649,0.778056,-3.6,-13.02,-43.26,153.8841,2.2355,4.2593,3619
-0.586597,-0.189148,9.783007,-0.047471,0.011401,0.77378,-3.18,-13.08,-43.38,153.8841,2.2355,4.2593,3629
-0.57702,-0.162811,9.799767,-0.060299,0.013234,0.764617,-3.18,-13.08,-43.38,153.8841,2.2355,4.2593,3640
-0.57702,-0.162811,9.799767,-0.061521,-0.014866,0.761563,-4.02,-12.66,-42.96,154.1535,1.8612,3.9663,3649
-0.598569,-0.198725,9.895537,-0.047471,-0.021586,0.758508,-4.02,-12.66,-42.96,154.1535,1.8612,3.9663,3659
-0.617723,-0.162811,9.900327,-0.03953,-0.019142,0.753621,-4.02,-12.06,-43.02,154.1535,1.8612,3.9663,3669
-0.603357,-0.186753,9.797373,-0.034032,0.000406,0.747513,-4.02,-12.06,-43.02,154.1535,1.8612,3.9663,3679
-0.603357,-0.186753,9.797373,-0.033421,0.00346,0.747513,-3.6,-11.76,-43.56,152.3776,1.6357,3.8281,3689
-0.632089,-0.146051,9.682447,-0.042584,0.007125,0.742626,-3.6,-11.76,-43.56,152.3776,1.6357,3.8281,3699
-0.605751,-0.177176,9.732727,-0.056634,0.005293,0.735906,-3.78,-11.4,-42.48,152.3776,1.6357,3.8281,3710
-0.612934,-0.186753,9.845258,-0.057245,-0.00326,0.733463,-3.78,-11.4,-42.48,152.3776,1.6357,3.8281,3719
-0.622511,-0.193936,9.912297,-0.056634,-0.00326,0.731019,-3.42,-11.46,-42.54,154.3391,1.4263,3.7338,3729
-0.622511,-0.193936,9.912297,-0.052969,-0.011812,0.728576,-3.42,-11.46,-42.54,154.3391,1.4263,3.7338,3739
-0.64406,-0.210696,9.897932,-0.043195,-0.006925,0.726743,-3.66,-11.52,-43.2,154.3391,1.4263,3.7338,3750
-0.72786,-0.172388,9.852441,-0.038308,0.010179,0.728576,-3.66,-11.52,-43.2,154.3391,1.4263,3.7338,3759
-0.758985,-0.162811,9.751882,-0.035254,-0.002649,0.729187,-3.96,-11.4,-43.56,150.3891,1.3091,3.6813,3769
-0.691945,-0.162811,9.703996,-0.040141,0.000406,0.726743,-3.96,-11.4,-43.56,150.3891,1.3091,3.6813,3779
-0.600963,-0.143656,9.766247,-0.051136,-0.006925,0.729798,-3.54,-11.22,-43.8,150.3891,1.3091,3.6813,3789
-0.600963,-0.143656,9.766247,-0.05419,-0.006314,0.725522,-3.54,-11.22,-43.8,150.3891,1.3091,3.6813,3799
-0.598569,-0.205908,9.857229,-0.060299,-0.008757,0.724911,-3.54,-11.28,-43.5,150.3164,1.2044,3.7177,3810
-0.615329,-0.169993,9.943423,-0.051747,-0.015477,0.724911,-3.54,-11.28,-43.5,150.3164,1.2044,3.7177,3819
-0.603357,-0.21309,9.917087,-0.040751,-0.004481,0.7243,-4.02,-11.04,-43.08,150.3164,1.2044,3.7177,3829
-0.656031,-0.172388,9.802161,-0.031588,0.004682,0.724911,-4.02,-11.04,-43.08,150.3164,1.2044,3.7177,3839
-0.656031,-0.172388,9.802161,-0.029756,0.012623,0.727354,-3.9,-10.74,-43.14,150.1464,1.1529,3.7511,3849
-0.739831,-0.134079,9.672871,-0.036475,0.005903,0.724911,-3.9,-10.74,-43.14,150.1464,1.1529,3.7511,3859
-0.782928,-0.131685,9.660899,-0.046249,-0.007536,0.723078,-3.48,-10.62,-43.32,150.1464,1.1529,3.7511,3870
-0.766168,-0.155628,9.809344,-0.056634,-0.011812,0.727354,-3.48,-10.62,-43.32,150.1464,1.1529,3.7511,3879
-0.766168,-0.155628,9.809344,-0.06091,-0.021586,0.729798,-3.54,-10.62,-43.5,149.9461,1.0923,3.7904,3889
-0.682368,-0.203513,10.024829,-0.055412,-0.01792,0.730409,-3.54,-10.62,-43.5,149.9461,1.0923,3.7904,3899
-0.574626,-0.179571,9.976943,-0.040751,-0.008146,0.732241,-3.36,-10.32,-43.74,149.9461,1.0923,3.7904,3909
-0.562655,-0.153234,9.785401,-0.034643,0.007736,0.73163,-3.36,-10.32,-43.74,149.9461,1.0923,3.7904,3920
-0.586597,-0.141262,9.651321,-0.034643,0.013234,0.727354,-3.42,-10.08,-43.38,151.3368,1.0582,3.8717,3929
-0.586597,-0.141262,9.651321,-0.034643,0.013234,0.727354,-3.42,-10.08,-43.38,151.3368,1.0582,3.8717,3939
-0.758985,-0.150839,9.751882,-0.041362,0.006514,0.729187,-3.66,-10.62,-43.38,151.3368,1.0582,3.8717,3949
-0.814053,-0.234639,9.912297,-0.049914,-0.008757,0.73163,-3.66,-10.62,-43.38,151.3368,1.0582,3.8717,3960
-0.797293,-0.196331,9.912297,-0.049914,-0.008757,0.73163,-3.06,-10.38,-43.32,151.2657,1.0057,3.8664,3969
-0.797293,-0.196331,9.912297,-0.049914,-0.006314,0.73835,-3.06,-10.38,-43.32,151.2657,1.0057,3.8664,3980
-0.66082,-0.146051,9.816526,-0.047471,-0.011201,0.735906,-2.94,-9.78,-43.2,151.2657,1.0057,3.8664,3990
-0.617723,-0.134079,9.759064,-0.035865,-0.008757,0.738961,-2.94,-9.78,-43.2,151.2657,1.0057,3.8664,4001
-0.639271,-0.088588,9.754275,-0.037697,-0.005092,0.736517,-3.42,-9.96,-43.32,151.0999,1.0005,3.9179,4009
-0.632089,-0.131685,9.730332,-0.037697,0.006514,0.73163,-3.42,-9.96,-43.32,151.0999,1.0005,3.9179,4020
-0.632089,-0.131685,9.730332,-0.050525,0.002238,0.734685,-2.82,-10.38,-43.14,151.0999,1.0005,3.9179,4029
-0.624906,-0.122108,9.783007,-0.056023,-0.005703,0.735906,-2.82,-10.38,-43.14,151.0999,1.0005,3.9179,4040
-0.646454,-0.146051,9.871595,-0.059688,-0.002038,0.734685,-2.64,-9.72,-42.96,150.9295,0.9535,3.9478,4050
-0.691945,-0.172388,9.857229,-0.052969,0.009569,0.737128,-2.64,-9.72,-42.96,150.9295,0.9535,3.9478,4059
-0.715888,-0.131685,9.778218,-0.046249,0.010179,0.740793,-3.06,-8.7,-43.56,150.9295,0.9535,3.9478,4069
-0.715888,-0.131685,9.778218,-0.044417,-0.005092,0.745069,-3.06,-8.7,-43.56,150.9295,0.9535,3.9478,4080
-0.816448,-0.167599,9.783007,-0.045027,-0.01059,0.74568,-2.94,-9.12,-43.74,148.1592,0.9246,3.9531,4089
-0.881093,-0.186753,9.833286,-0.051136,-0.002038,0.756676,-2.94,-9.12,-43.74,148.1592,0.9246,3.9531,4099
-0.84039,-0.186753,9.862018,-0.054801,-0.006314,0.757897,-2.88,-9.9,-43.26,148.1592,0.9246,3.9531,4110
-0.718282,-0.174782,9.876384,-0.052969,-0.016088,0.762174,-2.88,-9.9,-43.26,148.1592,0.9246,3.9531,4120
-0.718282,-0.174782,9.876384,-0.049304,-0.013644,0.768282,-2.94,-9.72,-43.38,150.5488,0.8985,4.0423,4129
-0.658426,-0.155628,9.876384,-0.049304,-0.013644,0.768282,-2.94,-9.72,-43.38,150.5488,0.8985,4.0423,4140
-0.634483,-0.146051,9.778218,-0.041973,-0.00387,0.773169,-3.18,-9.54,-43.08,150.5488,0.8985,4.0423,4150
-0.651243,-0.162811,9.759064,-0.040751,0.001016,0.771947,-3.18,-9.54,-43.08,150.5488,0.8985,4.0423,4160
-0.668003,-0.160416,9.783007,-0.043195,-0.002649,0.777445,-3.3,-9.18,-43.44,147.8112,0.9036,4.1286,4169
-0.735042,-0.162811,9.823709,-0.044417,-0.002038,0.777445,-3.3,-9.18,-43.44,147.8112,0.9036,4.1286,4180
-0.735042,-0.162811,9.823709,-0.050525,0.002238,0.784165,-3.18,-8.76,-43.98,147.8112,0.9036,4.1286,4189
-0.744619,-0.169993,9.80695,-0.051136,0.002849,0.785997,-3.18,-8.76,-43.98,147.8112,0.9036,4.1286,4199
-0.715888,-0.177176,9.842864,-0.051136,-0.01059,0.787219,-2.7,-9.42,-43.38,147.7503,0.8915,4.1403,4209
-0.66082,-0.155628,9.883567,-0.040751,-0.004481,0.789663,-2.7,-9.42,-43.38,147.7503,0.8915,4.1403,4220
-0.67758,-0.158022,9.90272,-0.040751,-0.004481,0.789663,-2.76,-9.06,-43.68,147.7503,0.8915,4.1403,4230
-0.725465,-0.160416,9.785401,-0.038919,-0.00387,0.790273,-2.76,-9.06,-43.68,147.7503,0.8915,4.1403,4239
-0.725465,-0.160416,9.785401,-0.038919,-0.00387,0.790273,-2.76,-8.16,-43.98,144.5544,0.8868,4.1487,4250
-0.7111,-0.105348,9.711179,-0.048693,-0.002038,0.792106,-2.76,-8.16,-43.98,144.5544,0.8868,4.1487,4260
-0.668003,-0.126897,9.703996,-0.048693,-0.002038,0.792106,-2.28,-7.68,-43.62,144.5544,0.8868,4.1487,4269
-0.648848,-0.117319,9.811738,-0.05358,0.001627,0.793938,-2.28,-7.68,-43.62,144.5544,0.8868,4.1487,4280
-0.648848,-0.148445,9.878778,-0.056023,-0.006925,0.791495,-2.04,-8.16,-43.26,149.5198,0.8649,4.1249,4289
-0.648848,-0.148445,9.878778,-0.055412,-0.008757,0.791495,-2.04,-8.16,-43.26,149.5198,0.8649,4.1249,4299
-0.7111,-0.165205,9.881172,-0.049304,-0.005703,0.793328,-1.92,-8.52,-42.6,149.5198,0.8649,4.1249,4309
-0.679974,-0.193936,9.826104,-0.043195,-0.00326,0.793328,-1.92,-8.52,-42.6,149.5198,0.8649,4.1249,4319
-0.687157,-0.057463,9.79019,-0.046249,-0.004481,0.793938,-1.86,-8.28,-42.48,149.8932,0.8504,4.0996,4329
-0.682368,-0.134079,9.766247,-0.045638,0.005293,0.792717,-1.86,-8.28,-42.48,149.8932,0.8504,4.0996,4339
-0.615329,-0.095771,9.754275,-0.052358,-0.002038,0.792717,-1.92,-8.16,-42.84,149.8932,0.8504,4.0996,4349
-0.615329,-0.095771,9.754275,-0.052358,-0.002038,0.792717,-1.92,-8.16,-42.84,149.8932,0.8504,4.0996,4359
-0.588992,-0.146051,9.799767,-0.056634,-0.012423,0.792106,-1.86,-7.98,-42.6,149.6708,0.8292,4.0631,4369
-0.66082,-0.215485,9.90272,-0.06091,-0.004481,0.790884,-1.86,-7.98,-42.6,149.6708,0.8292,4.0631,4379
-0.634483,-0.162811,9.912297,-0.056023,0.002849,0.788441,-1.56,-8.34,-42.72,149.6708,0.8292,4.0631,4390
-0.634483,-0.162811,9.912297,-0.047471,-0.006925,0.78783,-1.56,-8.34,-42.72,149.6708,0.8292,4.0631,4399
-0.737437,-0.186753,9.847652,-0.041362,0.001016,0.79516,-1.44,-7.62,-42.72,155.0427,0.8171,4.0134,4409
-0.703917,-0.155628,9.747093,-0.042584,0.008958,0.791495,-1.44,-7.62,-42.72,155.0427,0.8171,4.0134,4419
-0.696734,-0.105348,9.771035,-0.045638,-0.00326,0.794549,-1.32,-6.78,-42.6,155.0427,0.8171,4.0134,4429
-0.646454,-0.102954,9.857229,-0.048082,-0.013644,0.793938,-1.32,-6.78,-42.6,155.0427,0.8171,4.0134,4439
-0.646454,-0.102954,9.857229,-0.052358,-0.008146,0.79516,-1.62,-7.44,-43.08,146.7861,0.8308,3.9918,4449
-0.572232,-0.074223,9.850046,-0.051747,0.000406,0.795771,-1.62,-7.44,-43.08,146.7861,0.8308,3.9918,4459
-0.636877,-0.064645,9.797373,-0.05419,0.007736,0.793328,-1.8,-7.8,-42.9,146.7861,0.8308,3.9918,4469
-0.758985,-0.110137,9.742304,-0.05419,0.012623,0.793938,-1.8,-7.8,-42.9,146.7861,0.8308,3.9918,4480
-0.758985,-0.110137,9.742304,-0.052969,0.000406,0.795771,-1.5,-7.74,-42.84,155.2837,0.8161,3.9541,4489
-0.756591,-0.131685,9.780613,-0.054801,-0.013644,0.800658,-1.5,-7.74,-42.84,155.2837,0.8161,3.9541,4500
-0.816448,-0.196331,9.905115,-0.057245,-0.002649,0.806156,-1.08,-7.5,-42.84,155.2837,0.8161,3.9541,4509
-0.749408,-0.227456,9.90272,-0.060299,-0.00387,0.809821,-1.08,-7.5,-42.84,155.2837,0.8161,3.9541,4519
-0.636877,-0.193936,9.859624,-0.050525,-0.020364,0.816541,-0.42,-7.26,-42.78,158.5402,0.7604,3.9676,4529
-0.636877,-0.193936,9.859624,-0.046249,-0.014255,0.817762,-0.42,-7.26,-42.78,158.5402,0.7604,3.9676,4540
-0.550683,-0.162811,9.833286,-0.045027,0.004071,0.81593,-0.06,-7.02,-43.32,158.5402,0.7604,3.9676,4549
-0.5435,-0.105348,9.783007,-0.040751,0.009569,0.813486,-0.06,-7.02,-43.32,158.5402,0.7604,3.9676,4559
-0.675185,-0.057463,9.792584,-0.040141,0.004682,0.810432,-0.48,-6.78,-42.96,158.2937,0.7908,4.0299,4569
-0.675185,-0.057463,9.792584,-0.040751,0.001016,0.814708,-0.48,-6.78,-42.96,158.2937,0.7908,4.0299,4579
-0.737437,-0.090982,9.763853,-0.048693,0.001627,0.814097,-0.6,-6.3,-42.3,158.2937,0.7908,4.0299,4590
-0.735042,-0.129291,9.730332,-0.056023,0.001627,0.820206,-0.6,-6.3,-42.3,158.2937,0.7908,4.0299,4599
-0.744619,-0.141262,9.828498,-0.058467,-0.009368,0.819595,-1.02,-5.76,-43.02,148.8265,0.7894,3.9859,4609
-0.670397,-0.191542,9.917087,-0.054801,-0.006925,0.826925,-1.02,-5.76,-43.02,148.8265,0.7894,3.9859,4619
-0.670397,-0.191542,9.917087,-0.045638,-0.009368,0.826925,-0.96,-6.12,-43.8,148.8265,0.7894,3.9859,4629
-0.574626,-0.0838,9.897932,-0.042584,-0.00326,0.82326,-0.96,-6.12,-43.8,148.8265,0.7894,3.9859,4640
-0.574626,-0.165205,9.696813,-0.049304,0.002849,0.820817,-0.84,-6.6,-42.96,152.1603,0.7746,4.007,4649
-0.600963,-0.0838,9.713573,-0.055412,-0.000816,0.818984,-0.84,-6.6,-42.96,152.1603,0.7746,4.007,4659
-0.59378,-0.10056,9.838076,-0.057245,-0.00387,0.817762,-1.2,-6.72,-42.6,152.1603,0.7746,4.007,4670
-0.59378,-0.10056,9.838076,-0.056634,0.000406,0.820206,-1.2,-6.72,-42.6,152.1603,0.7746,4.007,4679
-0.629694,-0.155628,9.876384,-0.057856,0.018121,0.826925,-0.54,-6.84,-43.2,152.2392,0.7587,3.9808,4689
-0.782928,-0.117319,9.73991,-0.056634,0.03156,0.82998,-0.54,-6.84,-43.2,152.2392,0.7587,3.9808,4699
-0.821236,-0.138868,9.737515,-0.051747,0.000406,0.83731,0.42,-6.72,-43.56,152.2392,0.7587,3.9808,4709
-0.768562,-0.153234,9.964972,-0.048082,-0.022807,0.834256,0.42,-6.72,-43.56,152.2392,0.7587,3.9808,4719
-0.768562,-0.153234,9.964972,-0.043195,-0.016699,0.839753,0.84,-6.36,-43.44,163.2842,0.7458,3.957,4730
-0.691945,-0.117319,10.0368,-0.042584,-0.000205,0.841586,0.84,-6.36,-43.44,163.2842,0.7458,3.957,4739
-0.665608,-0.107742,9.732727,-0.048693,0.002849,0.84464,0.3,-6.24,-42.6,163.2842,0.7458,3.957,4749
-0.656031,-0.143656,9.613013,-0.056023,-0.00326,0.850749,0.3,-6.24,-42.6,163.2842,0.7458,3.957,4759
-0.67758,-0.146051,9.684841,-0.06091,0.004682,0.849527,-0.42,-6.36,-42.48,155.819,0.7404,4.0099,4769
-0.725465,-0.122108,9.883567,-0.058467,0.010179,0.855025,-0.42,-6.36,-42.48,155.819,0.7404,4.0099,4780
-0.725465,-0.122108,9.883567,-0.052969,-0.002649,0.854414,0.36,-6,-42.48,155.819,0.7404,4.0099,4789
-0.730254,-0.124502,10.00328,-0.043195,-0.024029,0.858079,0.36,-6,-42.48,155.819,0.7404,4.0099,4799
-0.687157,-0.088588,9.972155,-0.037086,-0.018531,0.85869,0.96,-6.12,-42.18,163.2627,0.7343,4.0461,4809
-0.608146,-0.055068,9.766247,-0.044417,0.007125,0.858079,0.96,-6.12,-42.18,163.2627,0.7343,4.0461,4819
-0.579414,-0.062251,9.541185,-0.055412,0.018732,0.856858,0.78,-6.3,-42.36,163.2627,0.7343,4.0461,4829
-0.579414,-0.062251,9.541185,-0.067019,0.007125,0.859301,0.78,-6.3,-42.36,163.2627,0.7343,4.0461,4839
-0.622511,-0.107742,9.601042,-0.067019,0.007125,0.859301,0.42,-5.76,-42.48,155.5078,0.7084,4.0538,4849
-0.723071,-0.143656,9.869201,-0.070073,0.001627,0.860523,0.42,-5.76,-42.48,155.5078,0.7084,4.0538,4859
-0.828419,-0.203513,10.075109,-0.055412,-0.001427,0.866631,0.42,-5.52,-42.24,155.5078,0.7084,4.0538,4870
-0.773351,-0.222668,10.017646,-0.055412,-0.001427,0.866631,0.42,-5.52,-42.24,155.5078,0.7084,4.0538,4879
-0.773351,-0.222668,10.017646,-0.042584,-0.021586,0.869686,0.72,-6.18,-42.6,162.7631,0.6791,4.0233,4889
-0.684763,-0.196331,9.838076,-0.036475,-0.029527,0.870297,0.72,-6.18,-42.6,162.7631,0.6791,4.0233,4899
-0.5435,-0.105348,9.701602,-0.038308,-0.013033,0.870908,1.14,-5.64,-43.02,162.7631,0.6791,4.0233,4909
-0.392661,-0.052674,9.636956,-0.045027,-0.000205,0.867853,0.9,-5.46,-42.78,162.7631,0.6791,4.0233,4920
-0.490826,-0.021548,9.703996,-0.052969,-0.005703,0.857469,0.9,-5.46,-42.78,162.7631,0.6791,4.0233,4929
-0.490826,-0.021548,9.703996,-0.061521,0.016899,0.856247,1.2,-5.46,-43.38,159.7685,0.7029,4.0465,4939
-0.61054,-0.021548,9.761458,-0.067629,0.023618,0.851971,1.2,-5.46,-43.38,159.7685,0.7029,4.0465,4949
-0.684763,-0.112531,9.929058,-0.062132,-0.00326,0.848916,1.98,-5.64,-42.66,159.7685,0.7029,4.0465,4959
-0.778139,-0.150839,10.055954,-0.05419,-0.013033,0.848916,2.1,-5.4,-42.36,159.7685,0.7029,4.0465,4970
-0.668003,-0.129291,9.840469,-0.04686,0.005903,0.852582,2.1,-5.4,-42.36,159.7685,0.7029,4.0465,4979
-0.668003,-0.129291,9.840469,-0.045638,-0.011812,0.850138,1.62,-5.58,-42.48,172.6242,0.6593,3.87,4989
-0.469278,-0.110137,9.651321,-0.048693,-0.033192,0.845251,1.62,-5.58,-42.48,172.6242,0.6593,3.87,4999
-0.395055,-0.098165,9.749487,-0.057245,-0.008757,0.840975,1.44,-5.64,-42.12,172.6242,0.6593,3.87,5009
-0.452518,-0.122108,9.780613,-0.062743,0.021786,0.837921,1.44,-5.64,-42.12,172.6242,0.6593,3.87,5019
-0.452518,-0.122108,9.780613,-0.062132,0.012012,0.836088,1.92,-5.4,-42.24,171.5071,0.633,3.8382,5029
-0.562655,-0.153234,9.792584,-0.05419,-0.006925,0.836699,1.92,-5.4,-42.24,171.5071,0.633,3.8382,5040
-0.747014,-0.174782,9.976943,-0.045027,-0.00326,0.837921,2.34,-5.22,-42.54,171.5071,0.633,3.8382,5050
-0.754197,-0.138868,10.039194,-0.045027,-0.00326,0.837921,2.34,-5.22,-42.54,171.5071,0.633,3.8382,5059
-0.766168,-0.074223,9.799767,-0.035254,0.008958,0.843419,2.82,-5.22,-42.3,182.8109,0.6474,3.7198,5070
-0.766168,-0.074223,9.799767,-0.034032,0.001016,0.843419,2.82,-5.22,-42.3,182.8109,0.6474,3.7198,5079
-0.64406,0.019154,9.529214,-0.045027,-0.018531,0.84464,3.06,-5.4,-41.58,182.8109,0.6474,3.7198,5090
-0.562655,-0.064645,9.58907,-0.063964,-0.016699,0.845862,3.06,-5.4,-41.58,182.8109,0.6474,3.7198,5100
-0.574626,-0.098165,9.878778,-0.078625,-0.007536,0.843419,2.52,-4.86,-41.28,183.4003,0.6349,3.7332,5109
-0.608146,-0.160416,10.0368,-0.075571,0.000406,0.849527,2.52,-4.86,-41.28,183.4003,0.6349,3.7332,5120
-0.608146,-0.160416,10.0368,-0.061521,-0.000205,0.842808,2.16,-4.92,-42.12,183.4003,0.6349,3.7332,5130
-0.730254,-0.174782,10.010463,-0.042584,0.006514,0.852582,2.16,-4.92,-42.12,183.4003,0.6349,3.7332,5139
-0.792505,-0.146051,9.816526,-0.036475,0.005293,0.859301,2.52,-5.46,-42.42,182.7716,0.603,3.7271,5150
-0.763774,-0.119714,9.725544,-0.036475,-0.009979,0.864799,2.52,-5.46,-42.42,182.7716,0.603,3.7271,5159
-0.723071,-0.090982,9.744699,-0.047471,-0.012423,0.868464,3.18,-5.22,-42.06,182.7716,0.603,3.7271,5169
-0.723071,-0.090982,9.744699,-0.060299,0.001627,0.874573,3.18,-5.22,-42.06,182.7716,0.603,3.7271,5179
-0.751802,-0.059857,9.751882,-0.069462,0.002238,0.878238,3.18,-5.04,-42.6,181.5978,0.6001,3.7888,5189
-0.634483,-0.062251,9.711179,-0.065797,-0.024029,0.882514,3.18,-5.04,-42.6,181.5978,0.6001,3.7888,5200
-0.608146,-0.10056,9.921875,-0.060299,-0.015477,0.881292,2.94,-5.22,-43.14,181.5978,0.6001,3.7888,5209
-0.608146,-0.10056,9.921875,-0.051136,0.016288,0.88679,2.94,-5.22,-43.14,181.5978,0.6001,3.7888,5219
