ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),Time since start in ms 
0.011971,0.833208,9.835681,0.016925,-0.009128,-0.017559,-4.2,-9.78,-38.82,147.7463,-4.941,0.2472,55.814,37.500443,214.3526,15
-0.06704,0.854756,9.838076,0.005319,0.01042,-0.005341,-4.2,-9.78,-38.82,147.7463,-4.941,0.2472,55.814,37.500443,214.3526,24
-0.06704,0.854756,9.838076,-0.011175,0.030579,0.013595,-4.74,-9.72,-38.64,147.7463,-4.941,0.2472,55.814,37.500443,214.3526,34
-0.074223,0.912219,9.778218,-0.01484,0.028135,0.022148,-4.74,-9.72,-38.64,147.7463,-4.941,0.2472,55.814,37.500443,214.3526,43
-0.031126,0.881093,9.732727,-0.01484,0.028135,0.022148,-5.76,-9.72,-38.52,137.1557,-4.9269,0.199,55.814,37.500443,214.3526,54
-0.055068,0.847573,9.754275,-0.01484,0.018361,0.019093,-5.76,-9.72,-38.52,137.1557,-4.9269,0.199,55.814,37.500443,214.3526,63
-0.055068,0.847573,9.754275,-0.01484,0.007366,0.007487,-5.64,-10.14,-38.88,137.1557,-4.9269,0.199,55.814,37.500443,214.3526,74
-0.062251,0.833208,9.799767,-0.00812,-0.011571,-0.000454,-5.64,-10.14,-38.88,137.1557,-4.9269,0.199,55.814,37.500443,214.3526,84
-0.055068,0.859545,9.873989,0.004708,-0.023788,-0.002287,-4.14,-10.08,-39.12,147.9254,-4.9265,0.2139,55.814,37.500443,214.3526,94
-0.064645,0.799688,9.900327,0.005319,-0.029897,0.001378,-4.14,-10.08,-39.12,147.9254,-4.9265,0.2139,55.814,37.500443,214.3526,103
-0.059857,0.797294,9.888355,-0.001401,-0.018291,0.012985,-3.9,-9.72,-39.12,147.9254,-4.9265,0.2139,55.814,37.500443,214.3526,114
-0.059857,0.797294,9.888355,-0.009342,-0.014625,0.011763,-3.9,-9.72,-39.12,147.9254,-4.9265,0.2139,55.814,37.500443,214.3526,123
-0.011971,0.792505,9.823709,-0.017283,-0.006684,0.012985,-4.68,-10.38,-39.12,142.2026,-4.9224,0.1955,55.814,37.500443,214.3526,134
0.014366,0.811659,9.873989,-0.010564,0.000646,0.008098,-4.68,-10.38,-39.12,142.2026,-4.9224,0.1955,55.814,37.500443,214.3526,144
0.026337,0.866728,9.909904,-0.010564,0.000646,0.008098,-4.62,-10.86,-38.94,142.2026,-4.9224,0.1955,55.814,37.500443,214.3526,153
-0.011971,0.849968,9.955395,0.005319,3.5E-05,-0.007174,-4.62,-10.86,-38.94,142.2026,-4.9224,0.1955,55.814,37.500443,214.3526,164
-0.011971,0.849968,9.955395,0.024256,3.5E-05,-0.01878,-4.62,-10.08,-38.64,142.3753,-4.878,0.1835,55.814,37.500443,214.3526,174
-0.059857,0.756591,9.950606,0.024256,3.5E-05,-0.01878,-4.62,-10.08,-38.64,142.3753,-4.878,0.1835,55.814,37.500443,214.3526,183
-0.031126,0.782928,9.869201,0.026088,0.018972,-0.009617,-5.04,-9.6,-38.82,142.3753,-4.878,0.1835,55.814,37.500443,214.3526,194
-0.031126,0.799688,9.811738,0.010206,0.022027,-0.015115,-5.04,-9.6,-38.82,142.3753,-4.878,0.1835,55.814,37.500443,214.3526,204
-0.031126,0.794899,9.895537,-0.001401,0.022637,-0.009617,-4.8,-9.96,-38.88,142.351,-4.8859,0.1838,55.814,37.500443,214.3526,214
-0.031126,0.794899,9.895537,-0.010564,0.033633,-0.000454,-4.8,-9.96,-38.88,142.351,-4.8859,0.1838,55.814,37.500443,214.3526,224
-0.047885,0.811659,9.926663,0.010206,0.027524,-0.003509,-4.5,-10.02,-38.52,142.351,-4.8859,0.1838,55.814,37.500443,214.3526,234
-0.043097,0.818842,9.878778,0.022423,0.022637,-0.006563,-4.5,-10.02,-38.52,142.351,-4.8859,0.1838,55.814,37.500443,214.3526,244
-0.079011,0.84039,9.749487,0.018758,0.021416,-0.006563,-4.68,-10.26,-38.7,142.3008,-4.8146,0.2542,55.814,37.500443,214.3526,253
-0.110137,0.787716,9.720756,0.012038,0.023859,-0.001065,-4.68,-10.26,-38.7,142.3008,-4.8146,0.2542,55.814,37.500443,214.3526,264
-0.110137,0.787716,9.720756,0.002875,0.020194,0.003822,-4.86,-11.22,-38.76,142.3008,-4.8146,0.2542,55.814,37.500443,214.3526,273
-0.105348,0.792505,9.711179,-0.007509,0.011642,0.011152,-4.86,-11.22,-38.76,142.3008,-4.8146,0.2542,55.814,37.500443,214.3526,284
-0.076617,0.845179,9.73991,-0.016061,0.009198,0.016039,-4.86,-11.04,-38.82,145.8843,-4.7963,0.3209,55.814,37.500443,214.3526,294
-0.076617,0.845179,9.73991,-0.016061,0.009198,0.016039,-4.86,-11.04,-38.82,145.8843,-4.7963,0.3209,55.814,37.500443,214.3526,303
-0.057463,0.830813,9.847652,-0.027668,0.001257,0.013595,-4.32,-10.14,-39.42,145.8843,-4.7963,0.3209,55.814,37.500443,214.3526,314
-0.043097,0.830813,9.929058,-0.018505,3.5E-05,0.017871,-4.32,-10.14,-39.42,145.8843,-4.7963,0.3209,55.814,37.500443,214.3526,323
-0.059857,0.847573,9.909904,-0.002622,-0.004851,0.014206,-4.08,-9.66,-39.06,147.8531,-4.7507,0.3442,55.814,37.500443,214.3526,333
-0.043097,0.837996,9.845258,0.015093,-0.016458,0.005654,-4.08,-9.66,-39.06,147.8531,-4.7507,0.3442,55.814,37.500443,214.3526,344
-0.043097,0.837996,9.845258,0.021812,-0.018901,0.003822,-4.86,-9.72,-38.82,147.8531,-4.7507,0.3442,55.814,37.500443,214.3526,353
-0.062251,0.849968,9.850046,0.012649,-0.013404,0.003211,-4.86,-9.72,-38.82,147.8531,-4.7507,0.3442,55.814,37.500443,214.3526,364
-0.138868,0.85715,9.914692,0.012649,-0.013404,0.003211,-5.4,-9.84,-39.42,142.1236,-4.8003,0.3148,55.814,37.500443,214.3526,373
-0.105348,0.821236,9.933846,0.01326,0.001257,0.006265,-5.4,-9.84,-39.42,142.1236,-4.8003,0.3148,55.814,37.500443,214.3526,384
-0.105348,0.821236,9.933846,0.018758,0.018972,0.007487,-5.46,-9.6,-38.94,142.1236,-4.8003,0.3148,55.814,37.500443,214.3526,393
-0.06704,0.866728,9.933846,0.023034,0.012864,-0.002898,-5.46,-9.6,-38.94,142.1236,-4.8003,0.3148,55.814,37.500443,214.3526,404
-0.052674,0.885882,9.96976,0.026088,0.011642,-0.000454,-5.16,-9.78,-38.82,141.7368,-4.8485,0.384,55.814,37.500443,214.3526,414
-0.0838,0.89067,9.909904,0.026088,0.011642,-0.000454,-5.16,-9.78,-38.82,141.7368,-4.8485,0.384,55.814,37.500443,214.3526,423
-0.10056,0.893065,9.809344,0.01998,0.009198,0.001989,-4.56,-10.26,-38.94,141.7368,-4.8485,0.384,55.814,37.500443,214.3526,434
-0.093377,0.919402,9.754275,0.012649,3.5E-05,0.008098,-4.32,-10.14,-39.06,141.7368,-4.8485,0.384,55.814,37.500443,214.3526,444
-0.093377,0.919402,9.754275,0.002264,-0.006073,0.001378,-4.32,-10.14,-39.06,141.7368,-4.8485,0.384,55.814,37.500443,214.3526,453
-0.114925,0.871516,9.761458,-0.000179,-0.00363,0.001378,-4.62,-10.32,-38.94,141.3469,-4.934,0.4237,55.814,37.500443,214.3526,464
-0.114925,0.871516,9.761458,0.007151,-0.00363,-0.003509,-4.62,-10.32,-38.94,141.3469,-4.934,0.4237,55.814,37.500443,214.3526,473
-0.129291,0.837996,9.797373,0.008373,0.003701,-0.002287,-4.68,-10.56,-38.52,141.3469,-4.934,0.4237,55.814,37.500443,214.3526,484
-0.090982,0.821236,9.871595,0.009595,0.008588,-0.006563,-4.68,-10.56,-38.52,141.3469,-4.934,0.4237,55.814,37.500443,214.3526,494
-0.074223,0.782928,9.917087,0.012038,0.017751,-0.014504,-4.32,-10.14,-38.1,147.2801,-4.9551,0.4432,55.814,37.500443,214.3526,503
-0.028731,0.809265,9.864412,0.018147,0.01714,-0.008396,-4.32,-10.14,-38.1,147.2801,-4.9551,0.4432,55.814,37.500443,214.3526,514
-0.028731,0.809265,9.864412,0.02059,-0.004851,-0.009617,-4.62,-9.72,-39.42,147.2801,-4.9551,0.4432,55.814,37.500443,214.3526,524
-0.047885,0.802082,9.842864,0.023034,-0.023177,-0.006563,-4.62,-9.72,-39.42,147.2801,-4.9551,0.4432,55.814,37.500443,214.3526,534
-0.043097,0.816448,9.878778,0.02731,-0.029286,-0.000454,-4.62,-10.62,-39.54,144.5287,-4.9554,0.5008,55.814,37.500443,214.3526,543
-0.03352,0.823631,9.90272,0.023034,-0.028675,0.008708,-4.62,-10.62,-39.54,144.5287,-4.9554,0.5008,55.814,37.500443,214.3526,554
-0.03352,0.823631,9.90272,0.015704,-0.015847,0.02398,-4.8,-10.98,-38.28,144.5287,-4.9554,0.5008,55.814,37.500443,214.3526,564
-0.076617,0.85715,9.794978,0.00593,-0.01768,0.020926,-4.8,-10.98,-38.28,144.5287,-4.9554,0.5008,55.814,37.500443,214.3526,574
-0.071828,0.914613,9.711179,0.005319,-0.026232,0.011152,-5.22,-10.8,-38.64,145.1926,-4.9414,0.42,55.814,37.500443,214.3526,583
-0.064645,0.90743,9.771035,0.005319,-0.018901,0.010541,-5.4,-10.5,-38.64,145.1926,-4.9414,0.42,55.814,37.500443,214.3526,594
-0.014366,0.905036,9.703996,0.005319,-0.018901,0.010541,-5.4,-10.5,-38.64,145.1926,-4.9414,0.42,55.814,37.500443,214.3526,604
-0.014366,0.905036,9.703996,0.002264,-0.002408,0.0026,-4.98,-10.44,-38.76,145.1926,-4.9414,0.42,55.814,37.500443,214.3526,613
-0.090982,0.893065,9.653716,-0.007509,0.002479,-0.002898,-4.98,-10.44,-38.76,145.1926,-4.9414,0.42,55.814,37.500443,214.3526,624
-0.093377,0.921796,9.708784,-0.011785,0.004922,-0.003509,-4.56,-11.1,-39.12,145.2633,-4.9794,0.3722,55.814,37.500443,214.3526,634
-0.055068,0.912219,9.785401,-0.011175,0.007977,-0.005341,-4.56,-10.74,-39,145.2633,-4.9794,0.3722,55.814,37.500443,214.3526,643
-0.011971,0.888276,9.80695,-0.011785,0.012253,-0.007174,-4.56,-10.74,-39,145.2633,-4.9794,0.3722,55.814,37.500443,214.3526,654
-0.011971,0.888276,9.80695,-0.020948,-0.007906,-0.010228,-4.98,-10.86,-38.7,145.2633,-4.9794,0.3722,55.814,37.500443,214.3526,664
-0.019154,0.852362,9.885961,-0.026446,-0.006073,-0.002898,-4.98,-10.86,-38.7,145.2633,-4.9794,0.3722,55.814,37.500443,214.3526,674
-0.043097,0.837996,9.924269,-0.012396,-0.018901,0.007487,-4.56,-10.74,-38.94,145.1873,-5.0196,0.3655,55.814,37.500443,214.3526,684
-0.03352,0.833208,9.912297,-0.002622,-0.021956,0.001989,-3.9,-10.32,-39.06,145.1873,-5.0196,0.3655,55.814,37.500443,214.3526,693
-0.03352,0.826025,9.929058,-0.002622,-0.021956,0.001989,-3.9,-10.32,-39.06,145.1873,-5.0196,0.3655,55.814,37.500443,214.3526,704
-0.03352,0.826025,9.929058,-0.000179,-0.012182,-0.002898,-4.08,-9.96,-39.06,145.1873,-5.0196,0.3655,55.814,37.500443,214.3526,713
-0.021548,0.835602,9.895537,0.001654,-0.004241,0.000767,-4.08,-9.96,-39.06,145.1873,-5.0196,0.3655,55.814,37.500443,214.3526,724
-0.009577,0.89067,9.917087,0.008373,-0.00363,-0.002287,-4.56,-10.38,-38.88,141.5329,-5.0096,0.3099,55.814,37.500443,214.3526,733
-0.040703,0.893065,9.876384,0.013871,-0.003019,-0.002287,-4.8,-10.68,-38.88,141.5329,-5.0096,0.3099,55.814,37.500443,214.3526,744
-0.114925,0.847573,9.794978,0.015704,-0.007295,0.005043,-4.8,-10.68,-38.88,141.5329,-5.0096,0.3099,55.814,37.500443,214.3526,754
-0.114925,0.847573,9.794978,0.004097,0.001868,0.015428,-4.86,-10.8,-39,141.5329,-5.0096,0.3099,55.814,37.500443,214.3526,763
-0.112531,0.895459,9.73991,-0.014229,0.015918,0.019093,-4.74,-10.56,-38.64,145.5626,-5.0175,0.2588,55.814,37.500443,214.3526,774
-0.124502,0.869122,9.749487,-0.027057,0.022027,0.019704,-4.74,-10.56,-38.64,145.5626,-5.0175,0.2588,55.814,37.500443,214.3526,783
-0.093377,0.928979,9.818921,-0.027668,0.011031,0.010541,-5.1,-10.38,-39.12,145.5626,-5.0175,0.2588,55.814,37.500443,214.3526,794
-0.040703,0.95771,9.864412,-0.012396,-0.009738,-0.001676,-5.1,-10.38,-39.12,145.5626,-5.0175,0.2588,55.814,37.500443,214.3526,804
-0.040703,0.95771,9.864412,-0.012396,-0.009738,-0.001676,-4.62,-10.2,-39.24,141.5931,-5.0007,0.3004,55.814,37.500443,214.3526,813
0,0.917007,9.859624,0.007762,-0.043947,-0.0255,-4.62,-10.2,-39.24,141.5931,-5.0007,0.3004,55.814,37.500443,214.3526,825
-0.004789,0.859545,9.835681,0.007762,-0.043947,-0.0255,-4.44,-10.2,-38.46,141.5931,-5.0007,0.3004,55.814,37.500443,214.3526,834
-0.023943,0.802082,9.862018,0.012038,-0.04639,-0.029776,-4.44,-10.2,-38.46,141.5931,-5.0007,0.3004,55.814,37.500443,214.3526,844
-0.023943,0.802082,9.862018,0.011427,-0.040893,-0.024278,-4.44,-10.38,-38.04,147.6929,-5.0732,0.2638,55.814,37.500443,214.3526,854
-0.038308,0.806871,9.921875,0.00593,-0.022567,-0.013894,-4.44,-10.38,-38.04,147.6929,-5.0732,0.2638,55.814,37.500443,214.3526,864
-0.038308,0.806871,9.921875,0.006541,0.01714,0.003211,-4.2,-10.5,-38.34,147.6929,-5.0732,0.2638,55.814,37.500443,214.3526,874
-0.081405,0.792505,9.938635,0.006541,0.03119,0.019704,-4.2,-10.5,-38.34,147.6929,-5.0732,0.2638,55.814,37.500443,214.3526,883
-0.05028,0.864333,9.881172,0.002875,0.03852,0.015428,-5.04,-9.9,-39.42,141.5834,-5.0481,0.2645,55.814,37.500443,214.3526,894
-0.059857,0.842785,9.821315,0.002875,0.026914,0.015428,-5.04,-9.9,-39.42,141.5834,-5.0481,0.2645,55.814,37.500443,214.3526,904
-0.059857,0.842785,9.821315,-0.002622,0.018972,0.005043,-5.28,-9.72,-39.48,141.5834,-5.0481,0.2645,55.814,37.500443,214.3526,913
-0.004789,0.883487,9.783007,-0.002622,0.018972,0.005043,-5.28,-9.72,-39.48,141.5834,-5.0481,0.2645,55.814,37.500443,214.3526,924
0.014366,0.89067,9.787795,0.001654,0.013474,-0.01145,-4.86,-9.9,-39.36,141.4864,-5.0269,0.3086,55.814,37.500443,214.3526,934
0.01676,0.881093,9.761458,0.007762,0.006144,-0.024278,-5.4,-9.96,-39.84,141.4864,-5.0269,0.3086,55.814,37.500443,214.3526,943
-0.059857,0.902642,9.732727,0.011427,-0.000575,-0.0255,-5.4,-9.96,-39.84,141.4864,-5.0269,0.3086,55.814,37.500443,214.3526,954
-0.059857,0.902642,9.732727,0.007151,-0.006073,-0.019391,-4.98,-10.14,-39.72,141.4864,-5.0269,0.3086,55.813995,37.500454,222.4711,963
-0.076617,0.900247,9.701602,0.007151,-0.006073,-0.019391,-4.98,-10.14,-39.72,141.4864,-5.0269,0.3086,55.813995,37.500454,222.4711,974
-0.10056,0.864333,9.670476,-0.008731,0.006144,-0.005341,-4.02,-10.14,-39.12,147.2766,-5.0483,0.2891,55.813995,37.500454,222.4711,984
-0.10056,0.87391,9.70639,-0.024003,0.016529,0.001378,-4.02,-10.14,-39.12,147.2766,-5.0483,0.2891,55.813995,37.500454,222.4711,994
-0.10056,0.87391,9.70639,-0.029501,0.016529,0.006265,-4.32,-10.38,-38.82,147.2766,-5.0483,0.2891,55.813995,37.500454,222.4711,1004
-0.10056,0.885882,9.775824,-0.023392,0.002479,0.007487,-4.32,-10.38,-38.82,147.2766,-5.0483,0.2891,55.813995,37.500454,222.4711,1013
-0.023943,0.89067,9.840469,-0.000179,-0.020734,0.003822,-4.5,-10.14,-38.64,147.1208,-5.0312,0.3376,55.813995,37.500454,222.4711,1024
-0.055068,0.900247,9.833286,0.018758,-0.032951,-0.002287,-4.5,-10.14,-38.64,147.1208,-5.0312,0.3376,55.813995,37.500454,222.4711,1034
-0.055068,0.900247,9.833286,0.022423,-0.042725,0.001989,-4.86,-10.8,-39.42,147.1208,-5.0312,0.3376,55.813995,37.500454,222.4711,1043
-0.143656,0.869122,9.730332,0.004097,-0.03234,0.010541,-4.86,-10.8,-39.42,147.1208,-5.0312,0.3376,55.813995,37.500454,222.4711,1054
-0.160416,0.842785,9.656111,-0.023392,-0.019512,0.02398,-5.1,-10.74,-39.36,145.2291,-5.0824,0.3085,55.813995,37.500454,222.4711,1064
-0.105348,0.881093,9.701602,-0.053324,-0.006073,0.033754,-4.86,-10.38,-39.18,145.2291,-5.0824,0.3085,55.813995,37.500454,222.4711,1073
-0.090982,0.90743,9.804555,-0.047826,-0.021956,0.027034,-4.86,-10.38,-39.18,145.2291,-5.0824,0.3085,55.813995,37.500454,222.4711,1084
-0.090982,0.90743,9.804555,-0.035609,-0.025621,0.017261,-4.74,-9.84,-39.06,145.2291,-5.0824,0.3085,55.813995,37.500454,222.4711,1094
-0.052674,0.917007,9.876384,-0.01484,-0.029897,0.001378,-4.74,-9.84,-39.06,145.2291,-5.0824,0.3085,55.813995,37.500454,222.4711,1104
-0.038308,0.905036,9.890749,-0.011175,-0.02501,-0.010228,-4.86,-10.32,-38.7,141.2875,-5.0303,0.361,55.813995,37.500454,222.4711,1113
-0.076617,0.871516,9.871595,-0.011175,-0.02501,-0.010228,-4.86,-10.32,-38.7,141.2875,-5.0303,0.361,55.813995,37.500454,222.4711,1124
-0.057463,0.854756,9.771035,-0.003844,-0.018901,-0.007785,-4.8,-10.32,-38.76,141.2875,-5.0303,0.361,55.813995,37.500454,222.4711,1134
-0.059857,0.811659,9.838076,-0.011175,-0.009128,-0.007785,-4.8,-10.32,-38.76,141.2875,-5.0303,0.361,55.813995,37.500454,222.4711,1143
-0.059857,0.811659,9.838076,-0.02889,0.012864,0.006265,-4.8,-9.72,-39.06,141.245,-5.0507,0.356,55.813995,37.500454,222.4711,1154
-0.076617,0.804476,9.885961,-0.036831,0.01714,0.012985,-4.56,-10.14,-39.18,141.245,-5.0507,0.356,55.813995,37.500454,222.4711,1164
-0.057463,0.806871,9.909904,-0.033777,0.014085,0.013595,-4.56,-10.14,-39.18,141.245,-5.0507,0.356,55.813995,37.500454,222.4711,1173
-0.05028,0.818842,9.890749,-0.028279,0.012253,0.00993,-4.74,-9.72,-39.06,141.245,-5.0507,0.356,55.813995,37.500454,222.4711,1184
-0.040703,0.845179,9.893144,-0.019727,0.015918,0.005043,-4.62,-10.32,-38.82,141.3323,-4.9797,0.3902,55.813995,37.500454,222.4711,1194
-0.040703,0.845179,9.893144,-0.00079,0.012253,0.000767,-4.62,-10.32,-38.82,141.3323,-4.9797,0.3902,55.813995,37.500454,222.4711,1203
-0.026337,0.816448,9.90272,0.014482,0.004311,-0.005341,-4.74,-9.9,-38.64,141.3323,-4.9797,0.3902,55.813995,37.500454,222.4711,1214
0,0.811659,9.852441,0.014482,0.004311,-0.005341,-4.74,-9.9,-38.64,141.3323,-4.9797,0.3902,55.813995,37.500454,222.4711,1224
-0.026337,0.871516,9.814133,0.01998,-0.001797,-0.013894,-4.68,-9.84,-39,141.5125,-4.9137,0.3939,55.813995,37.500454,222.4711,1233
-0.052674,0.87391,9.79019,0.023645,-0.012182,-0.013894,-4.68,-9.84,-39,141.5125,-4.9137,0.3939,55.813995,37.500454,222.4711,1243
-0.052674,0.87391,9.79019,0.012038,-0.007295,-0.009007,-5.22,-10.32,-39.3,141.5125,-4.9137,0.3939,55.813995,37.500454,222.4711,1253
-0.047885,0.876305,9.72315,-0.008731,-0.006684,-0.007785,-5.22,-10.32,-39.3,141.5125,-4.9137,0.3939,55.813995,37.500454,222.4711,1264
-0.079011,0.818842,9.718362,-0.022781,-0.002408,0.000767,-5.16,-10.5,-39.06,141.5873,-4.9257,0.3632,55.813995,37.500454,222.4711,1273
-0.047885,0.823631,9.80695,-0.026446,0.009809,0.005654,-5.16,-10.5,-39.06,141.5873,-4.9257,0.3632,55.813995,37.500454,222.4711,1284
-0.043097,0.87391,9.79019,-0.028279,0.018972,0.008098,-4.98,-10.8,-38.88,141.5873,-4.9257,0.3632,55.813995,37.500454,222.4711,1294
-0.043097,0.87391,9.79019,-0.023392,0.017751,0.012985,-4.98,-10.8,-38.88,141.5873,-4.9257,0.3632,55.813995,37.500454,222.4711,1304
-0.05028,0.833208,9.835681,-0.023392,0.017751,0.012985,-5.34,-10.56,-38.52,145.5637,-4.8868,0.3507,55.813995,37.500454,222.4711,1314
-0.03352,0.828419,9.826104,-0.013007,0.005533,0.011763,-5.34,-10.56,-38.52,145.5637,-4.8868,0.3507,55.813995,37.500454,222.4711,1324
-0.057463,0.768562,9.893144,-0.017894,-0.003019,0.000156,-5.4,-10.2,-38.64,145.5637,-4.8868,0.3507,55.813995,37.500454,222.4711,1334
-0.0838,0.809265,9.917087,-0.011785,-0.001797,0.003822,-5.4,-10.2,-38.64,145.5637,-4.8868,0.3507,55.813995,37.500454,222.4711,1344
-0.0838,0.809265,9.917087,0.005319,0.001868,0.001989,-4.74,-10.32,-38.88,141.9141,-4.8497,0.3335,55.813995,37.500454,222.4711,1354
-0.0838,0.802082,9.821315,0.018147,-0.001797,-0.003509,-4.74,-10.32,-38.88,141.9141,-4.8497,0.3335,55.813995,37.500454,222.4711,1363
-0.06704,0.847573,9.794978,0.01326,0.001257,0.000767,-4.68,-10.38,-38.88,141.9141,-4.8497,0.3335,55.813995,37.500454,222.4711,1374
-0.038308,0.833208,9.754275,0.008984,0.007977,0.007487,-4.68,-10.38,-38.88,141.9141,-4.8497,0.3335,55.813995,37.500454,222.4711,1384
-0.038308,0.833208,9.754275,-0.00079,0.002479,0.006876,-5.4,-10.56,-38.82,145.6697,-4.8535,0.3433,55.813995,37.500454,222.4711,1393
