ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),Time since start in ms 
0.011971,0.864333,9.771035,-0.025224,0.01714,0.006265,-5.7,-11.1,-37.44,142.3212,-4.8724,0.0586,55.813984,37.50041,214.1758,5584
0.035914,0.830813,9.885961,-0.009953,-0.002408,0.001989,-5.76,-10.2,-37.26,142.3212,-4.8724,0.0586,55.813984,37.50041,214.1758,5594
0.035914,0.830813,9.885961,-0.009953,-0.002408,0.001989,-5.76,-10.2,-37.26,142.3212,-4.8724,0.0586,55.813984,37.50041,214.1758,5604
0.01676,0.799688,9.852441,0.019369,-0.02501,-0.014504,-6.3,-10.2,-37.8,138.1365,-4.8497,0.0765,55.813984,37.50041,214.1758,5613
0.01676,0.799688,9.852441,0.019369,-0.02501,-0.014504,-6.3,-10.2,-37.8,138.1365,-4.8497,0.0765,55.813984,37.50041,214.1758,5624
-0.038308,0.830813,9.768641,0.016314,-0.021345,-0.009007,-6.78,-10.56,-38.4,138.1365,-4.8497,0.0765,55.813984,37.50041,214.1758,5634
-0.045491,0.778139,9.778218,0.008373,3.5E-05,-0.001676,-6.54,-10.56,-38.22,138.1365,-4.8497,0.0765,55.813984,37.50041,214.1758,5644
-0.045491,0.778139,9.778218,0.008373,3.5E-05,-0.001676,-6.54,-10.56,-38.22,138.1365,-4.8497,0.0765,55.813984,37.50041,214.1758,5655
-0.009577,0.821236,9.80695,-0.000179,0.012864,0.005654,-5.52,-9.9,-37.56,138.2851,-4.8734,0.0066,55.813984,37.50041,214.1758,5664
-0.009577,0.821236,9.80695,-0.000179,0.012864,0.005654,-5.52,-9.9,-37.56,138.2851,-4.8734,0.0066,55.813984,37.50041,214.1758,5674
0.011971,0.835602,9.838076,0.002264,0.015307,0.008098,-5.34,-9.24,-38.4,138.2851,-4.8734,0.0066,55.813984,37.50041,214.1758,5684
0.021548,0.852362,9.785401,0.013871,-0.012182,-0.002898,-5.58,-9.78,-38.64,138.2851,-4.8734,0.0066,55.813984,37.50041,214.1758,5694
0.021548,0.852362,9.785401,0.013871,-0.012182,-0.002898,-5.58,-9.78,-38.64,138.2851,-4.8734,0.0066,55.813984,37.50041,214.1758,5704
-0.007183,0.861939,9.747093,0.005319,-0.01768,-0.00412,-5.46,-10.26,-38.4,143.3011,-4.8564,0.044,55.813984,37.50041,214.1758,5713
-0.007183,0.861939,9.747093,0.005319,-0.01768,-0.00412,-5.46,-10.26,-38.4,143.3011,-4.8564,0.044,55.813984,37.50041,214.1758,5724
-0.021548,0.847573,9.75667,0.002264,-0.006073,-0.002898,-5.76,-10.74,-37.92,143.3011,-4.8564,0.044,55.813984,37.50041,214.1758,5733
0.038308,0.869122,9.711179,-0.002012,-0.004241,-0.012061,-5.7,-10.5,-37.68,143.3011,-4.8564,0.044,55.813984,37.50041,214.1758,5744
0.038308,0.869122,9.711179,-0.002012,-0.004241,-0.012061,-5.7,-10.5,-37.68,143.3011,-4.8564,0.044,55.813984,37.50041,214.1758,5754
0.05028,0.854756,9.766247,-0.002012,-0.009128,-0.00412,-5.4,-10.5,-37.38,143.6647,-4.8889,0.0143,55.813984,37.50041,214.1758,5764
0.05028,0.854756,9.766247,0.007151,3.5E-05,0.000156,-5.4,-10.5,-37.38,143.6647,-4.8889,0.0143,55.813984,37.50041,214.1758,5775
0.021548,0.888276,9.799767,0.005319,0.004922,0.015428,-5.34,-10.56,-37.98,143.6647,-4.8889,0.0143,55.813984,37.50041,214.1758,5784
0.021548,0.888276,9.799767,0.005319,0.004922,0.015428,-5.34,-10.56,-37.98,143.6647,-4.8889,0.0143,55.813984,37.50041,214.1758,5794
-0.057463,0.845179,9.689631,-0.00812,0.008588,0.022148,-5.28,-10.32,-37.62,143.3398,-4.929,-0.0223,55.813984,37.50041,214.1758,5804
-0.040703,0.828419,9.780613,-0.038053,0.017751,0.027645,-4.86,-10.86,-37.2,143.3398,-4.929,-0.0223,55.813984,37.50041,214.1758,5814
-0.040703,0.828419,9.780613,-0.038053,0.017751,0.027645,-4.86,-10.86,-37.2,143.3398,-4.929,-0.0223,55.813984,37.50041,214.1758,5823
-0.03352,0.84039,9.964972,-0.025224,0.003701,0.013595,-5.04,-10.74,-37.14,147.2875,-4.9325,-0.0066,55.813984,37.50041,214.1758,5834
0.03352,0.881093,9.909904,0.014482,-0.018901,0.0026,-5.22,-10.5,-37.26,147.2875,-4.9325,-0.0066,55.813984,37.50041,214.1758,5843
0.03352,0.881093,9.909904,0.014482,-0.018901,0.0026,-5.22,-10.5,-37.26,147.2875,-4.9325,-0.0066,55.813984,37.50041,214.1758,5855
0.03352,0.881093,9.909904,0.014482,-0.018901,0.0026,-5.22,-10.5,-37.26,147.2875,-4.9325,-0.0066,55.813984,37.50041,214.1758,5864
0.040703,0.90743,9.842864,0.024256,-0.026843,-0.009007,-5.34,-10.56,-37.14,147.2597,-4.9044,0.0203,55.813984,37.50041,214.1758,5874
0.043097,0.835602,9.871595,-0.002012,-0.014625,-0.007174,-5.34,-10.56,-37.14,147.2597,-4.9044,0.0203,55.813984,37.50041,214.1758,5883
0.043097,0.835602,9.871595,-0.002012,-0.014625,-0.007174,-5.34,-10.56,-37.14,147.2597,-4.9044,0.0203,55.813984,37.50041,214.1758,5894
0.023943,0.854756,9.929058,-0.018505,0.004922,-0.001676,-5.22,-10.56,-37.8,147.2597,-4.9044,0.0203,55.813984,37.50041,214.1758,5905
0.023943,0.821236,9.972155,0.010206,0.006755,-0.001065,-5.46,-10.74,-37.8,147.0559,-4.9591,-0.0412,55.813984,37.50041,214.1758,5914
0.023943,0.821236,9.972155,0.056631,-0.005462,-0.016948,-5.46,-10.74,-37.8,147.0559,-4.9591,-0.0412,55.813984,37.50041,214.1758,5923
0,0.804476,9.895537,0.056631,-0.005462,-0.016948,-5.76,-10.8,-37.38,147.0559,-4.9591,-0.0412,55.81399,37.5004,209.3903,5934
0,0.804476,9.895537,0.054799,0.012253,-0.002898,-5.76,-10.8,-37.38,147.0559,-4.9591,-0.0412,55.81399,37.5004,209.3903,5943
-0.019154,0.818842,9.660899,0.027921,0.027524,0.014206,-6.12,-10.86,-37.62,142.1,-4.9664,-0.0455,55.81399,37.5004,209.3903,5954
-0.011971,0.833208,9.624985,-0.002012,0.039742,0.014206,-5.82,-11.28,-37.92,142.1,-4.9664,-0.0455,55.81399,37.5004,209.3903,5964
-0.011971,0.833208,9.624985,-0.002012,0.039742,0.014206,-5.82,-11.28,-37.92,142.1,-4.9664,-0.0455,55.81399,37.5004,209.3903,5973
-0.002394,0.938556,9.737515,-0.025224,0.027524,0.014817,-5.52,-10.86,-38.7,142.1,-4.9664,-0.0455,55.81399,37.5004,209.3903,5984
-0.002394,0.938556,9.737515,-0.025224,0.027524,0.014817,-5.52,-10.86,-38.7,142.1,-4.9664,-0.0455,55.81399,37.5004,209.3903,5993
0.011971,0.933767,9.783007,0.001654,-0.010349,-0.005341,-5.58,-10.8,-38.4,141.9246,-4.9442,0.0301,55.81399,37.5004,209.3903,6004
-0.047885,0.909824,9.708784,0.01998,-0.025621,-0.01878,-6.06,-10.44,-38.94,141.9246,-4.9442,0.0301,55.81399,37.5004,209.3903,6014
-0.047885,0.909824,9.708784,0.01998,-0.025621,-0.01878,-6.06,-10.44,-38.94,141.9246,-4.9442,0.0301,55.81399,37.5004,209.3903,6024
-0.055068,0.87391,9.632168,0.006541,-0.002408,-0.004731,-6.18,-10.26,-39.18,141.9246,-4.9442,0.0301,55.81399,37.5004,209.3903,6033
-0.03352,0.842785,9.703996,-0.024003,0.02447,0.003211,-6,-10.14,-39.06,137.4108,-5.0367,0.0137,55.81399,37.5004,209.3903,6043
-0.03352,0.842785,9.703996,-0.024003,0.02447,0.003211,-6,-10.14,-39.06,137.4108,-5.0367,0.0137,55.81399,37.5004,209.3903,6054
-0.011971,0.869122,9.840469,-0.031333,0.03119,0.004432,-5.82,-10.38,-38.34,137.4108,-5.0367,0.0137,55.81399,37.5004,209.3903,6064
-0.011971,0.869122,9.840469,-0.031333,0.03119,0.004432,-5.82,-10.38,-38.34,137.4108,-5.0367,0.0137,55.81399,37.5004,209.3903,6074
0.019154,0.876305,9.905115,-0.011175,0.004922,-0.003509,-5.28,-10.56,-37.68,146.4809,-5.0382,0.0721,55.81399,37.5004,209.3903,6083
-0.019154,0.845179,9.818921,0.018758,-0.024399,-0.014504,-5.28,-10.62,-37.86,146.4809,-5.0382,0.0721,55.81399,37.5004,209.3903,6094
-0.035914,0.845179,9.763853,0.019369,-0.028064,-0.017559,-5.28,-10.62,-37.86,146.4809,-5.0382,0.0721,55.81399,37.5004,209.3903,6104
-0.035914,0.845179,9.763853,0.012649,-0.023177,-0.013894,-5.94,-10.56,-38.22,146.4809,-5.0382,0.0721,55.81399,37.5004,209.3903,6114
-0.059857,0.861939,9.768641,0.012649,-0.023177,-0.013894,-5.94,-10.56,-38.22,146.4809,-5.0382,0.0721,55.81399,37.5004,209.3903,6124
-0.057463,0.854756,9.835681,-0.024003,-0.006684,-0.000454,-6.06,-10.44,-38.7,137.1814,-5.058,0.0655,55.81399,37.5004,209.3903,6134
-0.057463,0.854756,9.835681,-0.024003,-0.006684,-0.000454,-6.06,-10.44,-38.7,137.1814,-5.058,0.0655,55.81399,37.5004,209.3903,6143
-0.011971,0.85715,9.881172,-0.020338,0.008588,0.000156,-5.7,-10.32,-38.46,137.1814,-5.058,0.0655,55.81399,37.5004,209.3903,6154
-0.01676,0.866728,9.888355,0.008373,0.000646,-0.006563,-5.58,-9.9,-37.86,137.1814,-5.058,0.0655,55.81399,37.5004,209.3903,6163
-0.01676,0.866728,9.888355,0.016925,0.001868,-0.004731,-5.58,-9.9,-37.86,137.1814,-5.058,0.0655,55.81399,37.5004,209.3903,6174
-0.035914,0.859545,9.814133,0.009595,0.008588,-0.002898,-5.28,-10.56,-38.16,146.4248,-5.017,0.1029,55.81399,37.5004,209.3903,6183
-0.031126,0.861939,9.794978,0.002264,0.007977,-0.001676,-5.1,-10.26,-38.16,146.4248,-5.017,0.1029,55.81399,37.5004,209.3903,6194
-0.031126,0.861939,9.794978,-0.010564,0.001257,-0.005952,-5.1,-10.26,-38.16,146.4248,-5.017,0.1029,55.81399,37.5004,209.3903,6204
-0.01676,0.837996,9.840469,-0.005066,-0.004241,-0.005341,-5.28,-10.2,-38.88,146.4248,-5.017,0.1029,55.81399,37.5004,209.3903,6213
-0.01676,0.837996,9.840469,-0.005066,-0.004241,-0.005341,-5.28,-10.2,-38.88,146.4248,-5.017,0.1029,55.81399,37.5004,209.3903,6224
-0.004789,0.866728,9.883567,-0.000179,-0.014014,-0.009007,-5.28,-10.62,-38.16,146.2921,-5.0274,0.1345,55.81399,37.5004,209.3903,6234
-0.01676,0.883487,9.842864,0.019369,-0.02501,-0.020613,-5.4,-10.98,-38.16,146.2921,-5.0274,0.1345,55.81399,37.5004,209.3903,6244
-0.01676,0.883487,9.842864,0.02059,-0.02501,-0.01145,-5.4,-10.98,-38.16,146.2921,-5.0274,0.1345,55.81399,37.5004,209.3903,6253
-0.059857,0.888276,9.735122,0.012649,-0.011571,-0.006563,-5.04,-11.04,-38.16,146.2921,-5.0274,0.1345,55.81399,37.5004,209.3903,6264
-0.059857,0.888276,9.735122,0.012649,-0.011571,-0.006563,-5.04,-11.04,-38.16,146.2921,-5.0274,0.1345,55.81399,37.5004,209.3903,6274
-0.03352,0.89067,9.713573,0.003486,-0.000575,-0.003509,-5.58,-10.32,-38.04,137.5483,-5.0296,0.0993,55.81399,37.5004,209.3903,6283
-0.064645,0.85715,9.77343,-0.011785,0.015918,-0.002287,-5.64,-10.14,-38.04,137.5483,-5.0296,0.0993,55.81399,37.5004,209.3903,6294
-0.064645,0.85715,9.77343,-0.003844,0.006144,0.0026,-5.64,-10.14,-38.04,137.5483,-5.0296,0.0993,55.81399,37.5004,209.3903,6304
-0.021548,0.871516,9.816526,-0.000179,-0.006073,-0.003509,-4.92,-9.66,-37.8,137.5483,-5.0296,0.0993,55.81399,37.5004,209.3903,6313
-0.021548,0.871516,9.816526,-0.000179,-0.006073,-0.003509,-4.92,-9.66,-37.8,137.5483,-5.0296,0.0993,55.81399,37.5004,209.3903,6324
-0.007183,0.90743,9.804555,0.001043,-0.012793,-0.002287,-4.86,-10.56,-37.32,146.4803,-5.0504,0.1568,55.81399,37.5004,209.3903,6334
-0.062251,0.864333,9.797373,0.004708,-0.034173,-0.010228,-4.8,-10.62,-37.2,146.4803,-5.0504,0.1568,55.81399,37.5004,209.3903,6344
-0.062251,0.864333,9.797373,0.007762,-0.031119,-0.005952,-4.8,-10.62,-37.2,146.4803,-5.0504,0.1568,55.81399,37.5004,209.3903,6353
-0.031126,0.881093,9.742304,0.007151,-0.030508,-0.008396,-5.52,-10.44,-38.04,146.4803,-5.0504,0.1568,55.81399,37.5004,209.3903,6364
-0.031126,0.881093,9.742304,0.007151,-0.030508,-0.008396,-5.52,-10.44,-38.04,146.4803,-5.0504,0.1568,55.81399,37.5004,209.3903,6374
-0.043097,0.845179,9.75667,-0.003844,-0.010349,-0.00412,-5.28,-10.62,-37.86,146.1602,-5.0846,0.1337,55.81399,37.5004,209.3903,6383
-0.045491,0.818842,9.787795,-0.013618,0.008588,0.001378,-5.16,-10.68,-38.04,146.1602,-5.0846,0.1337,55.81399,37.5004,209.3903,6394
-0.045491,0.818842,9.787795,-0.00812,0.01714,-0.001676,-5.16,-10.68,-38.04,146.1602,-5.0846,0.1337,55.81399,37.5004,209.3903,6403
0.040703,0.85715,9.818921,-0.002012,0.007366,-0.010228,-5.22,-10.38,-37.8,146.1602,-5.0846,0.1337,55.81399,37.5004,209.3903,6414
0.040703,0.85715,9.818921,-0.002012,0.007366,-0.010228,-5.22,-10.38,-37.8,146.1602,-5.0846,0.1337,55.81399,37.5004,209.3903,6424
0.043097,0.85715,9.862018,0.002875,-0.001797,-0.012672,-6.06,-10.08,-37.08,137.6529,-5.0635,0.1607,55.81399,37.5004,209.3903,6433
0.019154,0.87391,9.862018,0.00593,-0.008517,-0.01878,-5.46,-10.62,-37.62,137.6529,-5.0635,0.1607,55.81399,37.5004,209.3903,6443
0.019154,0.87391,9.862018,0.007762,-0.001186,-0.010228,-5.46,-10.62,-37.62,137.6529,-5.0635,0.1607,55.81399,37.5004,209.3903,6454
-0.009577,0.814053,9.814133,0.002264,-0.001186,-0.005952,-5.04,-11.1,-37.68,137.6529,-5.0635,0.1607,55.81399,37.5004,209.3903,6463
-0.009577,0.814053,9.814133,0.002264,-0.001186,-0.005952,-5.04,-11.1,-37.68,137.6529,-5.0635,0.1607,55.81399,37.5004,209.3903,6473
0,0.835602,9.816526,0.005319,0.004922,0.000767,-4.92,-10.86,-37.68,146.3448,-5.0387,0.1114,55.81399,37.5004,209.3903,6484
-0.014366,0.897853,9.854836,0.015093,0.017751,-0.002898,-5.1,-10.38,-37.62,146.3448,-5.0387,0.1114,55.81399,37.5004,209.3903,6494
-0.014366,0.897853,9.854836,0.017536,0.036687,0.003211,-5.1,-10.38,-37.62,146.3448,-5.0387,0.1114,55.81399,37.5004,209.3903,6503
-0.057463,0.917007,9.771035,0.013871,0.040353,0.011152,-5.76,-10.2,-37.5,146.3448,-5.0387,0.1114,55.81399,37.5004,209.3903,6514
-0.057463,0.917007,9.771035,0.013871,0.040353,0.011152,-5.76,-10.2,-37.5,146.3448,-5.0387,0.1114,55.81399,37.5004,209.3903,6524
-0.035914,0.885882,9.672871,0.015704,0.018972,0.017871,-5.64,-9.96,-37.56,137.4996,-5.0226,0.1217,55.81399,37.5004,209.3903,6533
-0.06704,0.881093,9.608225,-0.007509,-0.024399,0.005654,-5.64,-9.96,-37.56,137.4996,-5.0226,0.1217,55.81399,37.5004,209.3903,6544
-0.06704,0.881093,9.608225,-0.016672,-0.022567,-0.002287,-4.98,-10.02,-37.8,137.4996,-5.0226,0.1217,55.81399,37.5004,209.3903,6553
-0.102954,0.912219,9.866806,-0.016061,-0.016458,-0.003509,-4.98,-10.02,-37.8,137.4996,-5.0226,0.1217,55.81399,37.5004,209.3903,6564
-0.102954,0.912219,9.866806,-0.001401,-0.026232,-0.013283,-4.62,-10.62,-38.04,146.139,-5.0704,0.1497,55.81399,37.5004,209.3903,6573
-0.057463,0.950527,9.828498,0.009595,-0.028675,-0.01145,-4.62,-10.62,-38.04,146.139,-5.0704,0.1497,55.81399,37.5004,209.3903,6584
-0.026337,0.921796,9.72315,0.014482,-0.028675,-0.012061,-4.8,-10.86,-38.16,146.139,-5.0704,0.1497,55.81399,37.5004,209.3903,6594
-0.026337,0.921796,9.72315,-0.003844,-0.004851,-0.012061,-4.8,-10.86,-38.16,146.139,-5.0704,0.1497,55.81399,37.5004,209.3903,6604
0.007183,0.864333,9.718362,-0.023392,0.014696,-0.001065,-5.52,-10.56,-37.08,141.4638,-5.1104,0.1588,55.81399,37.5004,209.3903,6614
-0.031126,0.782928,9.847652,-0.023392,0.014696,-0.001065,-5.52,-10.56,-37.08,141.4638,-5.1104,0.1588,55.81399,37.5004,209.3903,6624
-0.007183,0.806871,10.00328,-0.036831,0.029357,0.000767,-5.94,-9.66,-36.78,141.4638,-5.1104,0.1588,55.81399,37.5004,209.3903,6634
-0.026337,0.754197,10.077502,-0.021559,0.037909,0.001378,-5.94,-9.66,-36.78,141.4638,-5.1104,0.1588,55.81399,37.5004,209.3903,6644
-0.026337,0.754197,10.077502,0.004097,0.026914,0.000156,-5.34,-9.78,-38.04,142.0425,-5.1346,0.1776,55.81399,37.5004,209.3903,6654
0.009577,0.739831,10.008069,0.030364,0.014085,0.001989,-5.4,-10.14,-37.86,142.0425,-5.1346,0.1776,55.81399,37.5004,209.3903,6664
0.009577,0.739831,10.008069,0.030364,0.014085,0.001989,-5.4,-10.14,-37.86,142.0425,-5.1346,0.1776,55.81399,37.5004,209.3903,6674
0.011971,0.861939,9.797373,0.051745,0.001868,-0.002287,-5.64,-10.14,-38.16,142.0425,-5.1346,0.1776,55.81399,37.5004,209.3903,6683
0.011971,0.861939,9.797373,0.02059,0.014085,0.008098,-5.64,-10.14,-38.16,142.0425,-5.1346,0.1776,55.81399,37.5004,209.3903,6694
-0.064645,0.821236,9.648928,-0.013007,0.016529,0.014206,-5.04,-10.08,-37.98,142.2413,-5.0398,0.1975,55.81399,37.5004,209.3903,6704
-0.038308,0.967287,9.680053,-0.01484,0.014696,0.010541,-5.04,-10.14,-37.68,142.2413,-5.0398,0.1975,55.81399,37.5004,209.3903,6714
-0.038308,0.967287,9.680053,-0.006288,0.006144,0.003211,-5.04,-10.14,-37.68,142.2413,-5.0398,0.1975,55.81399,37.5004,209.3903,6724
-0.074223,0.998413,9.682447,-0.005066,0.005533,-0.005952,-5.34,-9.96,-37.56,142.2413,-5.0398,0.1975,55.81399,37.5004,209.3903,6734
-0.110137,0.960104,9.713573,-0.00079,0.011031,-0.009617,-5.34,-9.96,-37.56,142.2413,-5.0398,0.1975,55.81399,37.5004,209.3903,6744
-0.110137,0.960104,9.713573,0.002264,0.003701,-0.014504,-5.58,-10.5,-37.8,137.303,-5.0027,0.2049,55.81399,37.5004,209.3903,6754
-0.038308,0.912219,9.653716,-0.00079,-0.006073,-0.01878,-5.58,-10.5,-37.8,137.303,-5.0027,0.2049,55.81399,37.5004,209.3903,6763
-0.01676,0.881093,9.744699,-0.00079,-0.006073,-0.01878,-5.58,-10.5,-37.8,137.303,-5.0027,0.2049,55.81399,37.5004,209.3903,6774
-0.093377,0.828419,9.888355,-0.007509,-0.006684,-0.01817,-5.22,-10.86,-38.28,137.303,-5.0027,0.2049,55.81399,37.5004,209.3903,6783
-0.093377,0.828419,9.888355,-0.006899,-0.009128,-0.007785,-5.22,-10.86,-38.28,137.303,-5.0027,0.2049,55.81399,37.5004,209.3903,6794
-0.098165,0.833208,9.914692,-0.002622,-0.013404,0.001989,-4.74,-10.74,-37.62,145.6634,-5.1249,0.2513,55.81399,37.5004,209.3903,6804
-0.06704,0.799688,9.895537,0.001654,-0.015847,0.005654,-4.68,-10.44,-37.44,145.6634,-5.1249,0.2513,55.81399,37.5004,209.3903,6813
-0.06704,0.799688,9.895537,0.001654,-0.015847,0.005654,-4.68,-10.44,-37.44,145.6634,-5.1249,0.2513,55.81399,37.5004,209.3903,6824
-0.045491,0.845179,9.845258,0.005319,-0.020734,0.000156,-5.1,-10.5,-37.56,145.6634,-5.1249,0.2513,55.81399,37.5004,209.3903,6834
-0.045491,0.845179,9.845258,0.006541,-0.01768,0.00993,-5.1,-10.5,-37.56,145.6634,-5.1249,0.2513,55.81399,37.5004,209.3903,6843
-0.031126,0.849968,9.809344,0.004708,-0.01096,0.008708,-6.3,-10.38,-37.5,137.2273,-5.1051,0.2649,55.81399,37.5004,209.3903,6854
-0.014366,0.895459,9.818921,0.004708,-0.001797,0.0026,-6.12,-10.62,-37.68,137.2273,-5.1051,0.2649,55.81399,37.5004,209.3903,6864
-0.014366,0.895459,9.818921,0.004708,-0.001797,0.0026,-6.12,-10.62,-37.68,137.2273,-5.1051,0.2649,55.81399,37.5004,209.3903,6874
-0.062251,0.881093,9.703996,0.000432,-0.011571,0.008098,-5.64,-10.56,-38.28,137.2273,-5.1051,0.2649,55.81399,37.5004,209.3903,6884
-0.062251,0.881093,9.703996,-0.028279,-0.068381,-0.000454,-5.64,-10.56,-38.28,137.2273,-5.1051,0.2649,55.81399,37.5004,209.3903,6894
0.052674,0.876305,8.832479,-0.128461,-0.09526,-0.021835,-5.88,-10.8,-38.46,140.9313,-5.0881,0.2419,55.81399,37.5004,209.3903,6904
0.052674,0.876305,8.832479,-0.128461,-0.09526,-0.021835,-5.88,-10.8,-38.46,140.9313,-5.0881,0.2419,55.81399,37.5004,209.3903,6914
-0.107742,0.914613,10.020041,-0.133348,0.106937,-0.001065,-5.46,-10.74,-38.7,140.9313,-5.0881,0.2419,55.814,37.50039,205.7018,6925
-0.107742,0.914613,10.020041,-0.052713,0.064176,0.007487,-5.46,-10.74,-38.7,140.9313,-5.0881,0.2419,55.814,37.50039,205.7018,6933
0.002394,0.864333,10.56354,0.081066,0.060511,-0.000454,-5.22,-9.96,-37.56,142.5909,-5.018,0.1167,55.814,37.50039,205.7018,6944
0.047885,0.763774,10.386364,0.162311,0.019583,-0.005341,-5.22,-10.02,-37.32,142.5909,-5.018,0.1167,55.814,37.50039,205.7018,6954
0.153234,0.770957,9.854836,0.183081,-0.015847,-0.019391,-5.22,-9.84,-37.44,142.5909,-5.018,0.1167,55.814,37.50039,205.7018,6964
0.153234,0.770957,9.854836,0.183081,-0.015847,-0.019391,-5.22,-9.84,-37.44,142.5909,-5.018,0.1167,55.814,37.50039,205.7018,6974
-0.198725,0.792505,9.352037,0.070071,-0.047001,-0.030387,-5.46,-9.9,-37.5,142.5424,-4.9577,0.2862,55.814,37.50039,205.7018,6984
-0.198725,0.792505,9.352037,0.070071,-0.047001,-0.030387,-5.46,-9.9,-37.5,142.5424,-4.9577,0.2862,55.814,37.50039,205.7018,6994
-0.052674,0.89067,9.603436,-0.064931,-0.00363,0.034365,-5.34,-10.02,-37.62,142.5424,-4.9577,0.2862,55.814,37.50039,205.7018,7004
